STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING,Year,Month,Day,Season,WeatherCondition,Airport,IATA,Name,City,State
USW00013874,2024-01-16,44.4,0.21,12.9,0.0,21312,2024,1,16,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-17,54.1,0.075,17.0,2.64,22625,2024,1,17,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-18,53.1,0.3,9.5,8.0,32680,2024,1,18,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-19,47.6,0.09,6.5,6.16,-543,2024,1,19,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-20,33.8,0.0,11.6,7.440000000000001,11770,2024,1,20,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-21,23.6,0.075,1.4,4.5600000000000005,10832,2024,1,21,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-22,-4.3,0.06,3.3,3.6,12935,2024,1,22,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-23,18.3,0.12,6.4,8.0,15034,2024,1,23,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-24,25.6,0.075,5.4,5.5200000000000005,16278,2024,1,24,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-25,16.3,0.4349999999999999,3.9,7.359999999999999,8062,2024,1,25,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-26,30.0,0.09,8.1,7.28,14330,2024,1,26,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-27,50.1,0.42,9.1,2.8800000000000003,13462,2024,1,27,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-28,10.2,0.03,19.4,7.040000000000001,9142,2024,1,28,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-29,37.1,0.03,3.4,8.0,31952,2024,1,29,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-30,27.0,0.135,26.0,7.120000000000001,22036,2024,1,30,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-01-31,31.9,0.105,8.3,7.440000000000001,19123,2024,1,31,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-01,32.4,0.015,12.5,4.64,18318,2024,2,1,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-02,47.9,0.09,6.5,6.08,25601,2024,2,2,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-03,17.5,0.345,11.2,5.120000000000001,22323,2024,2,3,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-04,25.6,0.63,6.8,7.6,19785,2024,2,4,Winter,Severe,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-05,48.7,0.165,6.0,7.440000000000001,12994,2024,2,5,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-06,32.9,0.045,6.9,8.0,7783,2024,2,6,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-07,41.6,0.09,12.2,7.2,5030,2024,2,7,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-08,30.8,0.06,8.6,8.0,37772,2024,2,8,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-09,42.3,0.315,11.2,4.64,13094,2024,2,9,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-10,30.5,0.045,1.1,8.0,19970,2024,2,10,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-11,-1.8,0.09,17.8,3.76,15101,2024,2,11,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-12,27.2,0.075,8.0,4.5600000000000005,38795,2024,2,12,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-13,30.5,0.09,15.6,7.440000000000001,20639,2024,2,13,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-14,18.6,0.0,8.0,7.6,25441,2024,2,14,Winter,Clear,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-15,52.9,0.075,10.3,6.16,28112,2024,2,15,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-16,36.6,0.255,8.7,5.44,4526,2024,2,16,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-17,41.7,0.015,0.7,2.32,17854,2024,2,17,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-18,38.9,0.06,5.9,8.0,19403,2024,2,18,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-19,28.4,0.48,10.8,3.44,12002,2024,2,19,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-20,49.2,0.135,5.3,3.04,10844,2024,2,20,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-21,36.2,0.015,8.6,6.4,10654,2024,2,21,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-22,37.1,0.3,17.6,7.2,42199,2024,2,22,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-23,15.8,0.2249999999999999,6.3,7.68,22849,2024,2,23,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-24,46.3,0.15,8.9,8.0,10590,2024,2,24,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-25,40.7,0.12,17.3,5.120000000000001,29221,2024,2,25,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-26,53.6,0.33,14.4,5.760000000000001,11208,2024,2,26,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-27,44.4,0.39,16.6,8.0,32422,2024,2,27,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2024-02-28,38.3,0.195,4.0,6.4,2253,2024,2,28,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00023174,2024-01-01,49.2,0.03,7.7,4.5600000000000005,20301,2024,1,1,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-02,45.8,0.33,13.0,8.0,5446,2024,1,2,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-03,36.5,0.195,2.2,8.0,21767,2024,1,3,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-04,29.5,0.015,3.0,6.88,24227,2024,1,4,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-05,18.4,0.0,10.8,6.08,13283,2024,1,5,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-06,39.9,0.045,2.3,6.24,24773,2024,1,6,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-07,23.2,0.09,7.5,4.720000000000001,16263,2024,1,7,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-08,30.1,0.24,10.3,5.36,12412,2024,1,8,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-09,25.4,0.12,2.7,8.0,33530,2024,1,9,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-10,35.7,0.15,1.8,3.44,9885,2024,1,10,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-11,25.4,0.24,1.4,6.08,6641,2024,1,11,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-12,43.5,0.135,10.6,5.5200000000000005,21376,2024,1,12,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-13,44.3,0.135,4.0,8.0,10274,2024,1,13,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-14,11.9,0.135,24.8,8.0,22348,2024,1,14,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-15,31.6,0.51,11.6,6.96,8923,2024,1,15,Winter,Severe,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-16,32.5,0.24,5.6,6.96,21260,2024,1,16,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-17,32.5,0.06,3.3,3.6,25203,2024,1,17,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-18,37.4,0.165,10.1,5.760000000000001,22042,2024,1,18,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-19,59.5,0.4349999999999999,4.4,5.5200000000000005,24780,2024,1,19,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-20,19.2,0.0,2.2,2.0,26635,2024,1,20,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-21,18.1,0.18,4.5,4.720000000000001,13979,2024,1,21,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-22,34.1,0.015,9.5,5.68,29220,2024,1,22,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-23,15.7,0.12,8.4,6.08,6697,2024,1,23,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-24,25.4,0.2249999999999999,11.9,6.88,15074,2024,1,24,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-25,61.9,0.15,0.9,5.04,29331,2024,1,25,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-26,59.5,0.045,13.4,5.5200000000000005,27872,2024,1,26,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-27,23.6,0.015,13.9,8.0,23482,2024,1,27,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-28,40.6,0.15,2.3,2.72,10629,2024,1,28,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-29,19.3,0.5700000000000001,19.7,4.4,10357,2024,1,29,Winter,Severe,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-30,60.0,0.135,13.0,8.0,13857,2024,1,30,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-01-31,37.0,0.12,5.4,6.32,26754,2024,1,31,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-01,32.6,0.03,6.2,3.5200000000000005,16131,2024,2,1,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-02,28.4,0.045,18.0,5.84,21792,2024,2,2,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-03,18.1,0.03,0.7,6.08,27101,2024,2,3,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-04,37.9,0.105,7.8,4.64,10966,2024,2,4,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-05,32.0,0.3,6.1,8.0,12233,2024,2,5,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-06,34.0,0.015,6.4,8.0,24015,2024,2,6,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-07,36.8,0.045,5.1,8.0,11582,2024,2,7,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-08,38.7,0.075,8.6,4.88,30050,2024,2,8,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-09,43.6,0.105,14.3,8.0,26881,2024,2,9,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-10,65.8,0.09,10.9,4.64,25269,2024,2,10,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-11,14.1,0.03,1.8,5.84,21242,2024,2,11,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-12,21.5,0.09,5.7,7.840000000000001,7682,2024,2,12,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-13,35.0,0.3,7.1,4.24,52,2024,2,13,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-14,53.4,0.045,29.7,7.2,25383,2024,2,14,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-15,31.1,0.315,4.8,4.800000000000001,22518,2024,2,15,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-16,42.1,0.63,8.8,3.92,14170,2024,2,16,Winter,Severe,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-17,28.5,0.105,7.9,6.56,32925,2024,2,17,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-18,43.4,0.09,3.0,5.120000000000001,17825,2024,2,18,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-19,48.4,0.03,6.8,8.0,24107,2024,2,19,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-20,26.6,0.15,3.0,3.2,17584,2024,2,20,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-21,54.9,0.03,5.0,7.2,16468,2024,2,21,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-22,59.3,0.15,17.0,8.0,24211,2024,2,22,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-23,41.0,0.42,8.2,4.48,28352,2024,2,23,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-24,36.4,0.21,15.7,5.04,23561,2024,2,24,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-25,38.4,0.045,23.8,7.840000000000001,21453,2024,2,25,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-26,27.7,0.255,5.1,5.760000000000001,29483,2024,2,26,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-27,19.7,0.06,4.5,6.48,2229,2024,2,27,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2024-02-28,52.3,0.06,13.8,7.2,51536,2024,2,28,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00094846,2024-01-01,33.2,0.195,5.3,7.28,25222,2024,1,1,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-02,38.8,0.135,7.8,8.0,22019,2024,1,2,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-03,54.1,0.15,9.2,3.76,-801,2024,1,3,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-04,30.0,0.03,8.4,4.64,32799,2024,1,4,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-05,23.5,0.045,24.9,6.08,18202,2024,1,5,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-06,47.7,0.045,2.7,3.12,12412,2024,1,6,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-07,75.0,0.015,3.8,5.36,30756,2024,1,7,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-08,25.7,0.3,6.0,2.4000000000000004,2387,2024,1,8,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-09,48.9,0.075,4.6,5.2,20674,2024,1,9,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-10,51.6,0.15,12.3,4.960000000000001,30827,2024,1,10,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-11,11.5,0.105,13.1,5.04,19670,2024,1,11,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-12,47.3,0.6000000000000001,2.1,8.0,39958,2024,1,12,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-13,26.7,0.0,6.3,5.28,4697,2024,1,13,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-14,51.6,0.015,8.4,5.920000000000001,12934,2024,1,14,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-15,47.2,0.09,11.9,5.5200000000000005,22885,2024,1,15,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-16,29.9,0.03,29.5,7.840000000000001,5481,2024,1,16,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-17,25.0,0.045,2.2,6.4,15757,2024,1,17,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-18,52.7,0.195,10.6,4.48,18561,2024,1,18,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-19,-3.8,0.285,2.7,8.0,24100,2024,1,19,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-20,21.3,0.12,8.2,6.96,31391,2024,1,20,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-21,5.7,0.315,3.6,4.48,20732,2024,1,21,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-22,17.0,0.03,12.8,3.04,20836,2024,1,22,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-23,41.1,0.12,6.1,2.9600000000000004,17331,2024,1,23,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-24,16.1,0.165,12.9,3.92,29212,2024,1,24,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-25,36.7,0.15,9.9,8.0,10001,2024,1,25,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-26,45.3,0.0,8.1,7.68,16659,2024,1,26,Winter,Clear,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-27,48.3,0.12,11.9,8.0,15679,2024,1,27,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-28,50.7,0.0,8.0,8.0,20874,2024,1,28,Winter,Clear,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-29,9.6,0.15,6.3,4.800000000000001,-2532,2024,1,29,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-30,36.8,0.2249999999999999,3.9,7.040000000000001,17540,2024,1,30,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-01-31,43.7,0.78,12.0,6.800000000000001,25291,2024,1,31,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-01,44.8,0.09,15.0,8.0,17458,2024,2,1,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-02,27.5,0.135,17.4,3.84,3804,2024,2,2,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-03,32.6,0.165,5.0,7.68,9523,2024,2,3,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-04,27.7,0.165,3.3,5.44,13056,2024,2,4,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-05,39.5,0.015,15.5,5.68,23763,2024,2,5,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-06,42.7,0.015,6.4,6.48,24654,2024,2,6,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-07,14.5,0.24,6.7,7.2,19314,2024,2,7,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-08,52.6,0.195,20.7,6.0,21423,2024,2,8,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-09,32.5,0.015,4.4,7.28,22277,2024,2,9,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-10,31.3,0.15,12.0,6.0,14251,2024,2,10,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-11,23.9,0.03,16.5,6.16,10409,2024,2,11,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-12,42.3,0.075,2.9,6.800000000000001,30816,2024,2,12,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-13,52.3,0.045,10.3,7.2,21662,2024,2,13,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-14,45.1,0.66,14.5,8.0,4492,2024,2,14,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-15,53.2,0.255,24.7,6.800000000000001,761,2024,2,15,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-16,24.0,0.21,7.7,2.8000000000000003,30900,2024,2,16,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-17,49.4,0.5249999999999999,1.3,2.08,27883,2024,2,17,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-18,5.3,0.21,4.9,4.08,7696,2024,2,18,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-19,25.7,0.075,4.9,4.800000000000001,27627,2024,2,19,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-20,33.6,0.345,25.9,6.24,-1608,2024,2,20,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-21,20.2,0.0,16.6,6.0,26202,2024,2,21,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-22,41.5,0.045,3.0,2.4800000000000004,23898,2024,2,22,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-23,44.7,0.12,13.8,8.0,27185,2024,2,23,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-24,23.4,0.285,4.7,4.32,11506,2024,2,24,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-25,47.0,0.045,6.6,5.6000000000000005,40707,2024,2,25,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-26,44.9,0.03,6.4,8.0,15328,2024,2,26,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-27,19.0,0.015,10.8,6.56,9879,2024,2,27,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2024-02-28,48.7,0.075,2.0,7.040000000000001,1785,2024,2,28,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00003927,2024-01-01,20.5,0.12,10.9,1.2800000000000002,18316,2024,1,1,Winter,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
USW00003927,2024-01-02,43.2,0.105,9.2,8.0,9293,2024,1,2,Winter,Moderate,DFW,DFW,Dallas/Fort Worth International Airport,Dallas,TX
